tracker_theta,aoi,surface_azimuth,surface_tilt
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.200319842735211751e+00,8.046660417236728335e+01,9.000000000000000000e+01,7.200319842735211751e+00
7.321709915137520852e+01,1.372865730310770793e+01,9.000000000000000000e+01,7.321709915137520852e+01
5.944765099344485293e+01,9.242865366836392482e+00,9.000000000000000000e+01,5.944765099344485293e+01
4.565720264735866607e+01,5.354568795997119324e+00,9.000000000000000000e+01,4.565720264735866607e+01
3.173860356285654660e+01,2.292315370867765711e+00,9.000000000000000000e+01,3.173860356285654660e+01
1.766111323933239419e+01,2.453777394860048311e-01,9.000000000000000000e+01,1.766111323933239419e+01
3.460060896672743525e+00,6.558673102800082200e-01,9.000000000000000000e+01,3.460060896672729314e+00
1.899137830321251386e-04,1.075319925979456670e+01,9.000000000000000000e+01,1.899137830321251386e-04
4.645977853527938350e-04,2.491947659930990966e+01,9.000000000000000000e+01,4.645977853385829803e-04
8.111364060141568189e-04,3.904676672649569724e+01,9.000000000000000000e+01,8.111364060141568189e-04
1.331590475473376500e-03,5.309412323031926917e+01,9.000000000000000000e+01,1.331590475473376500e-03
2.357443993489027889e-03,6.701391461925720705e+01,9.000000000000000000e+01,2.357443993489027889e-03
6.131787243987218972e-03,8.073748401102642447e+01,9.000000000000000000e+01,6.131787243987218972e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.000728216683512528e+00,8.071653291404749098e+01,9.000000000000000000e+01,7.000728216683512528e+00
7.329029705071424416e+01,1.348656049645410526e+01,9.000000000000000000e+01,7.329029705071425838e+01
5.951144592658346255e+01,8.998344785803007895e+00,9.000000000000000000e+01,5.951144592658346255e+01
4.570775990038276149e+01,5.106996351114292843e+00,9.000000000000000000e+01,4.570775990038276149e+01
3.177243362501945967e+01,2.041803223488708241e+00,9.000000000000000000e+01,3.177243362501945967e+01
1.767515438694783825e+01,7.250551037519285466e-03,9.000000000000000000e+01,1.767515438694782404e+01
3.448397269871762205e+00,9.089066434981253328e-01,9.000000000000000000e+01,3.448397269871762205e+00
1.905690513552826815e-04,1.078943203833127207e+01,9.000000000000000000e+01,1.905690513410718268e-04
4.653816400121968400e-04,2.495640390869709790e+01,9.000000000000000000e+01,4.653816399979859852e-04
8.124478143116675710e-04,3.909205778934026654e+01,9.000000000000000000e+01,8.124478143116675710e-04
1.334305511718980597e-03,5.315014561312467833e+01,9.000000000000000000e+01,1.334305511718980597e-03
2.365329102246960247e-03,6.708261508227616332e+01,9.000000000000000000e+01,2.365329102246960247e-03
6.188686379530849990e-03,8.082118798616724575e+01,9.000000000000000000e+01,6.188686379530849990e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.803395255031929878e+00,8.096418568988404729e+01,9.000000000000000000e+01,6.803395255031929878e+00
7.336268676130153210e+01,1.323853018013637239e+01,9.000000000000000000e+01,7.336268676130153210e+01
5.957429245720616962e+01,8.747926566754033573e+00,9.000000000000000000e+01,5.957429245720616962e+01
4.575709942631777949e+01,4.853584190087271821e+00,9.000000000000000000e+01,4.575709942631777949e+01
3.180465090706567821e+01,1.785544817055705780e+00,9.000000000000000000e+01,3.180465090706567821e+01
1.768703045795827222e+01,2.654670262115452761e-01,9.000000000000000000e+01,1.768703045795827222e+01
3.433254764308813378e+00,1.166208425039401586e+00,9.000000000000000000e+01,3.433254764308813378e+00
1.913769705339518623e-04,1.083409355865469159e+01,9.000000000000000000e+01,1.913769705339518623e-04
4.662765118865763725e-04,2.499853416184704713e+01,9.000000000000000000e+01,4.662765118865763725e-04
8.138881054975399820e-04,3.914173303495327616e+01,9.000000000000000000e+01,8.138881054975399820e-04
1.337225644064687913e-03,5.321023725149136396e+01,9.000000000000000000e+01,1.337225644064687913e-03
2.373716776801870765e-03,6.715526899048272469e+01,9.000000000000000000e+01,2.373716776787659910e-03
6.249384017976922223e-03,8.090884202301953110e+01,9.000000000000000000e+01,6.249384017976922223e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.608423593740781143e+00,8.120943474797371664e+01,9.000000000000000000e+01,6.608423593740781143e+00
6.972515346094132838e+01,1.349524215257730120e+01,9.000000000000000000e+01,6.972515346094132838e+01
5.963615261930546296e+01,8.491679832803150418e+00,9.000000000000000000e+01,5.963615261930546296e+01
4.580518535337580488e+01,4.594403538434806755e+00,9.000000000000000000e+01,4.580518535337581199e+01
3.183521948261124379e+01,1.523614830490898742e+00,9.000000000000000000e+01,3.183521948261124379e+01
1.769669966997940946e+01,5.291862821585040511e-01,9.000000000000000000e+01,1.769669966997940946e+01
3.414811593605278972e+00,1.427495865464317726e+00,9.000000000000000000e+01,3.414811593605278972e+00
1.923420200284908788e-04,1.088742373109364081e+01,9.000000000000000000e+01,1.923420200284908788e-04
4.672851003562072947e-04,2.504598354667081850e+01,9.000000000000000000e+01,4.672851003562072947e-04
8.154596686580362075e-04,3.919585594896663139e+01,9.000000000000000000e+01,8.154596686580362075e-04
1.340354153597900222e-03,5.327443047065406034e+01,9.000000000000000000e+01,1.340354153597900222e-03
2.382616807395265823e-03,6.723188559627608640e+01,9.000000000000000000e+01,2.382616807395265823e-03
6.314062053476732217e-03,8.100043537521405312e+01,9.000000000000000000e+01,6.314062053476732217e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.415873170112007529e+00,8.145220645190524067e+01,9.000000000000000000e+01,6.415873170112007529e+00
6.710468505745394907e+01,1.422007244792176905e+01,9.000000000000000000e+01,6.710468505745394907e+01
5.969699281385519640e+01,8.229676314992458330e+00,9.000000000000000000e+01,5.969699281385519640e+01
4.585198539795838002e+01,4.329528053067829951e+00,9.000000000000000000e+01,4.585198539795838002e+01
3.186410645800889796e+01,1.256090325605457414e+00,9.000000000000000000e+01,3.186410645800889796e+01
1.770412304437559214e+01,7.983197413783947871e-01,9.000000000000000000e+01,1.770412304437559214e+01
3.393284361717292086e+00,1.692554320947316837e+00,9.000000000000000000e+01,3.393284361717277875e+00
1.934682295541279018e-04,1.094963572170386712e+01,9.000000000000000000e+01,1.934682295541279018e-04
4.684100091054688164e-04,2.509886196867673291e+01,9.000000000000000000e+01,4.684100091054688164e-04
8.171648426582578395e-04,3.925448610597779009e+01,9.000000000000000000e+01,8.171648426582578395e-04
1.343694313419518949e-03,5.334275434656895243e+01,9.000000000000000000e+01,1.343694313419518949e-03
2.392039266609913284e-03,6.731247099262412803e+01,9.000000000000000000e+01,2.392039266609913284e-03
6.382917586947201016e-03,8.109595410663347081e+01,9.000000000000000000e+01,6.382917586947201016e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.225848133354233482e+00,8.169236620639372859e+01,9.000000000000000000e+01,6.225848133354233482e+00
6.533686660725433626e+01,1.490053592334034605e+01,9.000000000000000000e+01,6.533686660725433626e+01
5.975678059578557111e+01,7.961990056935285054e+00,9.000000000000000000e+01,5.975678059578557111e+01
4.589746928479375754e+01,4.059033677714359634e+00,9.000000000000000000e+01,4.589746928479376464e+01
3.189128128566593290e+01,9.830507034104191133e-01,9.000000000000000000e+01,3.189128128566593290e+01
1.770926427330113029e+01,1.072775628967708395e+00,9.000000000000000000e+01,1.770926427330113029e+01
3.368905456213909133e+00,1.961235902857361602e+00,9.000000000000000000e+01,3.368905456213909133e+00
1.947591522650782281e-04,1.102091434875738329e+01,9.000000000000000000e+01,1.947591522650782281e-04
4.696537376673859399e-04,2.515727256455080507e+01,9.000000000000000000e+01,4.696537376673859399e-04
8.190059124757453901e-04,3.931767896280409502e+01,9.000000000000000000e+01,8.190059124615345354e-04
1.347249422153140586e-03,5.341523530645878992e+01,9.000000000000000000e+01,1.347249422153140586e-03
2.401994802724516376e-03,6.739703044118893160e+01,9.000000000000000000e+01,2.401994802724516376e-03
6.456169331571004477e-03,8.119538768765877990e+01,9.000000000000000000e+01,6.456169331571004477e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.038400638902189144e+00,8.192984611404118311e+01,9.000000000000000000e+01,6.038400638902174933e+00
6.392546894313744588e+01,1.554238111022152147e+01,9.000000000000000000e+01,6.392546894313744588e+01
5.981548791370872209e+01,7.688697670595446176e+00,9.000000000000000000e+01,5.981548791370870788e+01
4.594160972924417052e+01,3.782998705365607339e+00,9.000000000000000000e+01,4.594160972924417052e+01
3.191671578918482766e+01,7.045777068491090311e-01,9.000000000000000000e+01,3.191671578918482766e+01
1.771208971194882054e+01,1.352458943749278886e+00,9.000000000000000000e+01,1.771208971194882054e+01
3.341902050994860929e+00,2.233455450393103892e+00,9.000000000000000000e+01,3.341902050994860929e+00
1.962178432677319506e-04,1.110141478940798265e+01,9.000000000000000000e+01,1.962178432677319506e-04
4.710186625516143977e-04,2.522131072307888999e+01,9.000000000000000000e+01,4.710186625516143977e-04
8.209850813472030495e-04,3.938548483297471847e+01,9.000000000000000000e+01,8.209850813472030495e-04
1.351022685298630677e-03,5.349189463644584919e+01,9.000000000000000000e+01,1.351022685298630677e-03
2.412494014322419389e-03,6.748556287821273258e+01,9.000000000000000000e+01,2.412494014322419389e-03
6.534047514890062303e-03,8.129871279894629765e+01,9.000000000000000000e+01,6.534047514890062303e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.853587741448563975e+00,8.216456967325234473e+01,9.000000000000000000e+01,5.853587741448563975e+00
6.272561352705898230e+01,1.615015721254170700e+01,9.000000000000000000e+01,6.272561352705899651e+01
5.987308888988599165e+01,7.409878130941272012e+00,9.000000000000000000e+01,5.987308888988599165e+01
4.598438190603641829e+01,3.501503724163962161e+00,9.000000000000000000e+01,4.598438190603641118e+01
3.194038416665382840e+01,4.207554235485377325e-01,9.000000000000000000e+01,3.194038416665382840e+01
1.771256862539105725e+01,1.637271448521178341e+00,9.000000000000000000e+01,1.771256862539104304e+01
3.312479734708119850e+00,2.509180073288937773e+00,9.000000000000000000e+01,3.312479734708119850e+00
1.978468471151018093e-04,1.119126180023181050e+01,9.000000000000000000e+01,1.978468471151018093e-04
4.725070397171293735e-04,2.529106412068621523e+01,9.000000000000000000e+01,4.725070397171293735e-04
8.231044760975692043e-04,3.945794900698352592e+01,9.000000000000000000e+01,8.231044760975692043e-04
1.355017291402305091e-03,5.357274998186372272e+01,9.000000000000000000e+01,1.355017291388094236e-03
2.423547965832995033e-03,6.757806516894963522e+01,9.000000000000000000e+01,2.423547965832995033e-03
6.616809195534756327e-03,8.140591158193153376e+01,9.000000000000000000e+01,6.616809195534756327e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.671471063565505233e+00,8.239645218215474642e+01,9.000000000000000000e+01,5.671471063565505233e+00
6.167082581834038990e+01,1.672753511230326140e+01,9.000000000000000000e+01,6.167082581834038990e+01
5.992955912752580616e+01,7.125612717017271613e+00,9.000000000000000000e+01,5.992955912752579195e+01
4.602576257388211900e+01,3.214631559926477866e+00,9.000000000000000000e+01,4.602576257388211900e+01
3.196226256051438952e+01,1.316702881346802079e-01,9.000000000000000000e+01,3.196226256051438952e+01
1.771067320419366808e+01,1.927111656619677982e+00,9.000000000000000000e+01,1.771067320419366808e+01
3.280812183880684074e+00,2.788415253411108186e+00,9.000000000000000000e+01,3.280812183880684074e+00
1.996481932877713916e-04,1.129054939305877703e+01,9.000000000000000000e+01,1.996481932877713916e-04
4.741209974099547253e-04,2.536661230912598697e+01,9.000000000000000000e+01,4.741209973957438706e-04
8.253661451362859225e-04,3.953511162422646663e+01,9.000000000000000000e+01,8.253661451362859225e-04
1.359236369268046474e-03,5.365781442377571864e+01,9.000000000000000000e+01,1.359236369268046474e-03
2.435167831634998947e-03,6.767452896751223079e+01,9.000000000000000000e+01,2.435167831634998947e-03
6.704727275888444638e-03,8.151695425039345366e+01,9.000000000000000000e+01,6.704727275888444638e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.492098657385824367e+00,8.262542500353831088e+01,9.000000000000000000e+01,5.492098657385824367e+00
6.072397255175112463e+01,1.727755315217525123e+01,9.000000000000000000e+01,6.072397255175111752e+01
5.998487784174972148e+01,6.835985157959764358e+00,9.000000000000000000e+01,5.998487784174970727e+01
4.606573213224814367e+01,2.922467388787530762e+00,9.000000000000000000e+01,4.606573213224814367e+01
3.198233026196454887e+01,1.625889004140554372e-01,9.000000000000000000e+01,3.198233026196454887e+01
1.770637920876654903e+01,2.221874894672638323e+00,9.000000000000000000e+01,1.770637920876654903e+01
3.247036789910524135e+00,3.071190345853305192e+00,9.000000000000000000e+01,3.247036789910524135e+00
2.016233989365900925e-04,1.139934093759709555e+01,9.000000000000000000e+01,2.016233989223792378e-04
4.758625386074299968e-04,2.544802676498771632e+01,9.000000000000000000e+01,4.758625386074299968e-04
8.277720729523707632e-04,3.961700812165366159e+01,9.000000000000000000e+01,8.277720729381599085e-04
1.363683069016019545e-03,5.374709807017329410e+01,9.000000000000000000e+01,1.363683069016019545e-03
2.447365409793178515e-03,6.777494485643562427e+01,9.000000000000000000e+01,2.447365409793178515e-03
6.798106914146728741e-03,8.163181717078600741e+01,9.000000000000000000e+01,6.798106914146728741e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.315510529206619594e+00,8.285142834164220460e+01,9.000000000000000000e+01,5.315510529206619594e+00
5.986178155773632170e+01,1.780277131768955456e+01,9.000000000000000000e+01,5.986178155773630749e+01
6.003902651567007354e+01,6.541081513593359986e+00,9.000000000000000000e+01,6.003902651567005933e+01
4.610427253186684737e+01,2.625098606281934810e+00,9.000000000000000000e+01,4.610427253186684737e+01
3.200056830627813298e+01,4.619309863105999225e-01,9.000000000000000000e+01,3.200056830627813298e+01
1.769966551637109831e+01,2.521453276194097981e+00,9.000000000000000000e+01,1.769966551637109831e+01
3.211255126404040539e+00,3.357545574003073074e+00,9.000000000000000000e+01,3.211255126404040539e+00
2.037734714406269632e-04,1.151766926324539853e+01,9.000000000000000000e+01,2.037734714406269632e-04
4.777335239651847587e-04,2.553537002343342621e+01,9.000000000000000000e+01,4.777335239651847587e-04
8.303241412761508400e-04,3.970366785881525828e+01,9.000000000000000000e+01,8.303241412619399853e-04
1.368360417899339154e-03,5.384060511254859449e+01,9.000000000000000000e+01,1.368360417899339154e-03
2.460152437976148576e-03,6.787929654554838521e+01,9.000000000000000000e+01,2.460152437976148576e-03
6.897273154891081504e-03,8.175046383451665122e+01,9.000000000000000000e+01,6.897273154891081504e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.141720419715625212e+00,8.307443585656456264e+01,9.000000000000000000e+01,5.141720419715625212e+00
5.906849559238563785e+01,1.830538865167946838e+01,9.000000000000000000e+01,5.906849559238564495e+01
6.009199084110527878e+01,6.240990282655803689e+00,9.000000000000000000e+01,6.009199084110527878e+01
4.614136975838490429e+01,2.322614937116665335e+00,9.000000000000000000e+01,4.614136975838489718e+01
3.201696124924569631e+01,7.662624615481767876e-01,9.000000000000000000e+01,3.201696124924569631e+01
1.769051517260649575e+01,2.825735863748479737e+00,9.000000000000000000e+01,1.769051517260649575e+01
3.173536708280749963e+00,3.647521677477429503e+00,9.000000000000000000e+01,3.173536708280749963e+00
2.060989287997472275e-04,1.164553777732297135e+01,9.000000000000000000e+01,2.060989287997472275e-04
